s,x,y,kappa,n_l,n_r
4.3,4.338,0.359,0.124,0.532,0.586
4.35,4.387,0.367,0.134,0.536,0.593
4.4,4.437,0.376,0.145,0.539,0.599
4.45,4.486,0.385,0.157,0.543,0.606
4.5,4.535,0.395,0.171,0.547,0.613
4.55,4.584,0.405,0.185,0.551,0.621
4.6,4.633,0.415,0.2,0.555,0.629
4.65,4.682,0.426,0.217,0.559,0.637
4.7,4.73,0.438,0.234,0.563,0.646
4.75,4.779,0.45,0.253,0.566,0.655
4.8,4.827,0.463,0.271,0.57,0.664
4.85,4.875,0.476,0.291,0.574,0.674
4.9,4.923,0.49,0.31,0.577,0.684
4.95,4.971,0.505,0.33,0.58,0.694
5.0,5.019,0.52,0.348,0.584,0.704
5.05,5.066,0.536,0.367,0.587,0.714
5.1,5.113,0.554,0.384,0.589,0.724
5.15,5.159,0.572,0.4,0.592,0.734
5.2,5.206,0.591,0.415,0.595,0.745
5.25,5.252,0.611,0.429,0.597,0.755
5.3,5.297,0.632,0.442,0.599,0.764
5.35,5.342,0.654,0.453,0.601,0.774
5.4,5.386,0.677,0.463,0.603,0.784
5.45,5.43,0.701,0.471,0.605,0.793
5.5,5.473,0.726,0.479,0.607,0.802
5.55,5.516,0.752,0.486,0.608,0.81
5.6,5.558,0.779,0.492,0.61,0.819
5.65,5.599,0.807,0.497,0.611,0.827
5.7,5.64,0.836,0.501,0.612,0.834
5.75,5.68,0.866,0.505,0.614,0.841
5.8,5.719,0.897,0.509,0.615,0.848
5.85,5.757,0.93,0.512,0.616,0.854
5.9,5.795,0.963,0.515,0.617,0.86
5.95,5.831,0.997,0.517,0.618,0.865
6.0,5.867,1.032,0.519,0.619,0.87
6.05,5.902,1.068,0.521,0.62,0.874
6.1,5.936,1.104,0.522,0.621,0.878
6.15,5.969,1.142,0.523,0.621,0.882
6.2,6.001,1.181,0.524,0.622,0.885
6.25,6.031,1.22,0.524,0.622,0.887
6.3,6.061,1.26,0.524,0.623,0.889
6.35,6.09,1.301,0.523,0.623,0.89
6.4,6.118,1.343,0.521,0.624,0.891
6.45,6.144,1.385,0.519,0.624,0.892
6.5,6.17,1.428,0.517,0.624,0.892
6.55,6.194,1.472,0.514,0.624,0.891
6.6,6.217,1.516,0.51,0.624,0.89
6.65,6.239,1.561,0.506,0.624,0.888
6.7,6.26,1.606,0.502,0.624,0.886
6.75,6.28,1.652,0.496,0.624,0.884
6.8,6.299,1.699,0.491,0.624,0.881
6.85,6.316,1.745,0.485,0.624,0.878
6.9,6.333,1.793,0.478,0.624,0.875
6.95,6.348,1.84,0.472,0.624,0.871
7.0,6.362,1.888,0.465,0.623,0.867
7.05,6.375,1.936,0.458,0.623,0.863
7.1,6.387,1.985,0.45,0.623,0.859
7.15,6.398,2.034,0.443,0.623,0.855
7.2,6.407,2.083,0.435,0.623,0.851
7.25,6.416,2.132,0.428,0.623,0.847
7.3,6.424,2.182,0.421,0.623,0.843
7.35,6.43,2.231,0.414,0.624,0.839
7.4,6.436,2.281,0.408,0.624,0.835
7.45,6.44,2.331,0.402,0.624,0.831
7.5,6.444,2.381,0.397,0.625,0.828
7.55,6.446,2.43,0.393,0.626,0.825
7.6,6.448,2.48,0.389,0.626,0.822
7.65,6.448,2.53,0.386,0.627,0.82
7.7,6.448,2.58,0.384,0.628,0.818
7.75,6.446,2.63,0.383,0.63,0.816
7.8,6.444,2.68,0.383,0.631,0.815
7.85,6.441,2.73,0.385,0.632,0.815
7.9,6.436,2.78,0.387,0.634,0.815
7.95,6.431,2.83,0.391,0.636,0.816
8.0,6.425,2.879,0.396,0.637,0.817
8.05,6.418,2.929,0.403,0.639,0.819
8.1,6.41,2.978,0.411,0.641,0.821
8.15,6.401,3.027,0.421,0.643,0.824
8.2,6.39,3.076,0.431,0.644,0.828
8.25,6.379,3.125,0.444,0.646,0.832
8.3,6.367,3.174,0.457,0.648,0.836
8.35,6.353,3.222,0.472,0.65,0.841
8.4,6.339,3.27,0.487,0.651,0.847
8.45,6.323,3.317,0.504,0.653,0.852
8.5,6.306,3.364,0.521,0.654,0.858
8.55,6.288,3.411,0.539,0.655,0.865
8.6,6.269,3.457,0.558,0.656,0.871
8.65,6.248,3.502,0.576,0.656,0.877
8.7,6.226,3.547,0.595,0.657,0.883
8.75,6.203,3.591,0.614,0.657,0.89
8.8,6.178,3.635,0.632,0.657,0.896
8.85,6.152,3.678,0.649,0.657,0.901
8.9,6.125,3.719,0.666,0.657,0.907
8.95,6.096,3.76,0.682,0.656,0.912
9.0,6.066,3.8,0.698,0.655,0.917
9.05,6.034,3.839,0.712,0.654,0.921
9.1,6.001,3.877,0.725,0.653,0.925
9.15,5.967,3.913,0.736,0.651,0.928
9.2,5.932,3.948,0.747,0.649,0.931
9.25,5.895,3.982,0.756,0.647,0.933
9.3,5.857,4.015,0.764,0.645,0.935
9.35,5.817,4.046,0.771,0.643,0.936
9.4,5.777,4.075,0.777,0.641,0.936
9.45,5.735,4.103,0.781,0.638,0.936
9.5,5.693,4.129,0.785,0.636,0.936
9.55,5.649,4.153,0.787,0.633,0.935
9.6,5.605,4.176,0.789,0.631,0.933
9.65,5.559,4.197,0.789,0.628,0.931
9.7,5.513,4.216,0.788,0.625,0.929
9.75,5.466,4.233,0.787,0.623,0.926
9.8,5.418,4.249,0.784,0.62,0.923
9.85,5.37,4.262,0.78,0.617,0.919
9.9,5.322,4.274,0.775,0.614,0.915
9.95,5.273,4.284,0.768,0.612,0.91
10.0,5.223,4.292,0.761,0.609,0.905
10.05,5.174,4.298,0.751,0.606,0.9
10.1,5.124,4.302,0.741,0.604,0.894
10.15,5.074,4.304,0.728,0.601,0.888
10.2,5.024,4.305,0.714,0.599,0.882
10.25,4.974,4.303,0.698,0.597,0.875
10.3,4.924,4.3,0.681,0.595,0.868
10.35,4.874,4.296,0.662,0.593,0.861
10.4,4.825,4.289,0.642,0.591,0.853
10.45,4.775,4.281,0.62,0.59,0.845
10.5,4.726,4.272,0.597,0.589,0.838
10.55,4.677,4.261,0.573,0.588,0.829
10.6,4.629,4.248,0.549,0.587,0.821
10.65,4.581,4.235,0.524,0.586,0.813
10.7,4.533,4.22,0.498,0.586,0.804
10.75,4.486,4.204,0.473,0.586,0.795
10.8,4.439,4.186,0.447,0.586,0.786
10.85,4.392,4.168,0.421,0.587,0.777
10.9,4.346,4.149,0.396,0.587,0.768
10.95,4.301,4.129,0.37,0.588,0.759
11.0,4.255,4.108,0.345,0.589,0.749
11.05,4.21,4.086,0.321,0.59,0.739
11.1,4.166,4.063,0.296,0.591,0.729
11.15,4.121,4.04,0.272,0.592,0.719
11.2,4.077,4.016,0.248,0.593,0.709
11.25,4.034,3.992,0.224,0.594,0.699
11.3,3.99,3.967,0.2,0.596,0.688
11.35,3.947,3.942,0.176,0.597,0.678
11.4,3.904,3.916,0.151,0.598,0.667
11.45,3.861,3.89,0.126,0.599,0.656
11.5,3.819,3.864,0.1,0.6,0.645
11.55,3.776,3.838,0.073,0.601,0.634
11.6,3.734,3.811,0.044,0.602,0.623
11.65,3.692,3.784,0.014,0.603,0.612
11.7,3.649,3.758,-0.019,0.604,0.6
11.75,3.607,3.731,-0.053,0.605,0.589
11.8,3.565,3.704,-0.09,0.607,0.577
11.85,3.522,3.678,-0.13,0.608,0.566
11.9,3.48,3.652,-0.173,0.609,0.555
11.95,3.437,3.626,-0.22,0.611,0.543
12.0,3.394,3.601,-0.269,0.613,0.532
12.05,3.35,3.576,-0.321,0.615,0.521
12.1,3.306,3.552,-0.375,0.618,0.51
12.15,3.262,3.529,-0.432,0.621,0.5
12.2,3.217,3.507,-0.489,0.624,0.49
12.25,3.172,3.486,-0.545,0.627,0.48
12.3,3.126,3.466,-0.601,0.631,0.471
12.35,3.079,3.448,-0.653,0.635,0.462
12.4,3.032,3.431,-0.702,0.639,0.454
12.45,2.985,3.415,-0.744,0.643,0.446
12.5,2.937,3.402,-0.781,0.647,0.439
12.55,2.888,3.39,-0.811,0.652,0.432
12.6,2.839,3.381,-0.834,0.656,0.426
12.65,2.789,3.373,-0.849,0.66,0.421
12.7,2.74,3.368,-0.858,0.664,0.417
12.75,2.69,3.365,-0.86,0.667,0.413
12.8,2.64,3.363,-0.857,0.67,0.41
12.85,2.59,3.364,-0.848,0.673,0.408
12.9,2.54,3.368,-0.835,0.675,0.407
12.95,2.49,3.373,-0.819,0.677,0.406
13.0,2.441,3.38,-0.799,0.678,0.406
13.05,2.392,3.389,-0.778,0.679,0.407
13.1,2.343,3.4,-0.754,0.679,0.408
13.15,2.295,3.413,-0.728,0.678,0.411
13.2,2.247,3.428,-0.702,0.677,0.413
13.25,2.2,3.444,-0.674,0.676,0.417
13.3,2.153,3.462,-0.646,0.674,0.421
13.35,2.107,3.482,-0.617,0.671,0.425
13.4,2.061,3.503,-0.587,0.669,0.43
13.45,2.017,3.525,-0.558,0.666,0.436
13.5,1.972,3.548,-0.528,0.662,0.442
13.55,1.929,3.573,-0.498,0.659,0.448
13.6,1.886,3.599,-0.468,0.655,0.455
13.65,1.844,3.625,-0.438,0.652,0.461
13.7,1.802,3.653,-0.408,0.648,0.469
13.75,1.761,3.681,-0.379,0.645,0.476
13.8,1.72,3.711,-0.35,0.641,0.483
13.85,1.68,3.74,-0.321,0.637,0.491
13.9,1.641,3.771,-0.292,0.634,0.499
13.95,1.601,3.802,-0.263,0.63,0.507
14.0,1.563,3.834,-0.235,0.626,0.515
14.05,1.524,3.866,-0.207,0.622,0.522
14.1,1.486,3.898,-0.179,0.618,0.53
14.15,1.449,3.931,-0.152,0.614,0.538
14.2,1.411,3.964,-0.124,0.61,0.546
14.25,1.374,3.998,-0.097,0.605,0.554
14.3,1.337,4.031,-0.07,0.601,0.562
14.35,1.3,4.065,-0.042,0.596,0.57
14.4,1.263,4.098,-0.015,0.591,0.578
14.45,1.226,4.132,0.013,0.585,0.585
14.5,1.189,4.166,0.041,0.58,0.593
14.55,1.152,4.2,0.069,0.574,0.601
14.6,1.115,4.233,0.098,0.568,0.609
14.65,1.078,4.266,0.127,0.562,0.617
14.7,1.04,4.3,0.157,0.555,0.625
14.75,1.003,4.332,0.187,0.549,0.633
14.8,0.965,4.365,0.219,0.542,0.641
14.85,0.926,4.397,0.25,0.535,0.649
14.9,0.887,4.428,0.283,0.528,0.657
14.95,0.848,4.459,0.316,0.521,0.666
15.0,0.808,4.49,0.349,0.515,0.674
15.05,0.768,4.52,0.383,0.508,0.682
15.1,0.727,4.548,0.418,0.501,0.691
15.15,0.686,4.576,0.452,0.495,0.699
15.2,0.644,4.604,0.487,0.489,0.707
15.25,0.601,4.63,0.521,0.483,0.715
15.3,0.558,4.655,0.554,0.478,0.724
15.35,0.514,4.678,0.587,0.473,0.732
15.4,0.469,4.701,0.619,0.468,0.739
15.45,0.424,4.722,0.65,0.464,0.747
15.5,0.378,4.741,0.68,0.461,0.755
15.55,0.331,4.759,0.707,0.458,0.762
15.6,0.284,4.776,0.733,0.456,0.769
15.65,0.236,4.79,0.758,0.455,0.775
15.7,0.188,4.803,0.78,0.454,0.782
15.75,0.139,4.814,0.801,0.454,0.788
15.8,0.09,4.823,0.821,0.454,0.794
15.85,0.04,4.83,0.84,0.456,0.799
15.9,-0.009,4.835,0.857,0.458,0.804
15.95,-0.059,4.837,0.875,0.461,0.809
16.0,-0.109,4.838,0.893,0.464,0.814
16.05,-0.159,4.836,0.912,0.468,0.818
16.1,-0.209,4.832,0.933,0.473,0.822
16.15,-0.259,4.825,0.956,0.478,0.826
16.2,-0.308,4.817,0.981,0.484,0.829
16.25,-0.357,4.806,1.01,0.49,0.832
16.3,-0.405,4.792,1.044,0.497,0.835
16.35,-0.452,4.776,1.082,0.503,0.837
16.4,-0.499,4.757,1.125,0.51,0.838
16.45,-0.544,4.736,1.174,0.517,0.839
16.5,-0.588,4.712,1.229,0.524,0.839
16.55,-0.63,4.686,1.29,0.531,0.838
16.6,-0.671,4.657,1.356,0.537,0.836
16.65,-0.71,4.625,1.427,0.544,0.833
16.7,-0.746,4.591,1.5,0.549,0.829
16.75,-0.779,4.553,1.573,0.555,0.824
16.8,-0.81,4.514,1.643,0.559,0.817
16.85,-0.837,4.472,1.705,0.563,0.81
16.9,-0.861,4.428,1.755,0.566,0.801
16.95,-0.88,4.382,1.789,0.569,0.791
17.0,-0.895,4.334,1.802,0.57,0.78
17.05,-0.906,4.285,1.794,0.571,0.768
17.1,-0.913,4.236,1.763,0.571,0.755
17.15,-0.915,4.186,1.712,0.57,0.741
17.2,-0.913,4.136,1.644,0.569,0.726
17.25,-0.906,4.086,1.56,0.567,0.711
17.3,-0.896,4.037,1.466,0.564,0.696
17.35,-0.883,3.989,1.364,0.561,0.68
17.4,-0.866,3.942,1.255,0.558,0.665
17.45,-0.846,3.896,1.141,0.554,0.649
17.5,-0.823,3.852,1.023,0.55,0.634
17.55,-0.798,3.808,0.901,0.546,0.618
17.6,-0.772,3.766,0.776,0.543,0.604
17.65,-0.744,3.725,0.649,0.539,0.59
17.7,-0.714,3.684,0.524,0.536,0.576
17.75,-0.683,3.645,0.404,0.533,0.564
17.8,-0.652,3.606,0.292,0.531,0.552
17.85,-0.62,3.568,0.189,0.529,0.54
17.9,-0.588,3.529,0.097,0.529,0.53
17.95,-0.555,3.491,0.014,0.529,0.52
18.0,-0.522,3.453,-0.061,0.53,0.511
18.05,-0.49,3.415,-0.132,0.531,0.503
18.1,-0.458,3.377,-0.202,0.534,0.495
18.15,-0.426,3.339,-0.274,0.537,0.488
18.2,-0.395,3.3,-0.351,0.542,0.482
18.25,-0.364,3.26,-0.435,0.547,0.476
18.3,-0.335,3.22,-0.527,0.552,0.471
18.35,-0.306,3.179,-0.627,0.559,0.466
18.4,-0.279,3.137,-0.734,0.566,0.462
18.45,-0.253,3.094,-0.845,0.573,0.458
18.5,-0.229,3.05,-0.955,0.58,0.454
18.55,-0.207,3.005,-1.058,0.588,0.451
18.6,-0.187,2.959,-1.146,0.596,0.448
18.65,-0.171,2.912,-1.214,0.604,0.445
18.7,-0.157,2.864,-1.256,0.611,0.443
18.75,-0.146,2.815,-1.271,0.618,0.441
18.8,-0.139,2.766,-1.259,0.625,0.439
18.85,-0.134,2.716,-1.226,0.631,0.438
18.9,-0.133,2.666,-1.177,0.636,0.436
18.95,-0.134,2.616,-1.117,0.64,0.436
19.0,-0.138,2.566,-1.052,0.644,0.435
19.05,-0.145,2.517,-0.985,0.646,0.435
19.1,-0.155,2.468,-0.919,0.647,0.435
19.15,-0.166,2.419,-0.855,0.648,0.436
19.2,-0.18,2.371,-0.794,0.647,0.438
19.25,-0.196,2.323,-0.736,0.645,0.439
19.3,-0.213,2.276,-0.682,0.642,0.442
19.35,-0.232,2.23,-0.629,0.638,0.445
19.4,-0.252,2.184,-0.579,0.633,0.449
19.45,-0.274,2.139,-0.53,0.628,0.453
19.5,-0.297,2.095,-0.481,0.621,0.459
19.55,-0.321,2.051,-0.432,0.613,0.465
19.6,-0.345,2.008,-0.382,0.605,0.472
19.65,-0.371,1.965,-0.331,0.597,0.479
19.7,-0.397,1.922,-0.277,0.588,0.488
19.75,-0.424,1.88,-0.222,0.578,0.497
19.8,-0.452,1.838,-0.163,0.568,0.507
19.85,-0.48,1.797,-0.1,0.559,0.518
19.9,-0.508,1.755,-0.034,0.549,0.53
19.95,-0.536,1.714,0.036,0.539,0.542
20.0,-0.564,1.672,0.11,0.529,0.555
20.05,-0.591,1.631,0.188,0.519,0.569
20.1,-0.619,1.589,0.27,0.509,0.583
20.15,-0.645,1.547,0.354,0.5,0.597
20.2,-0.672,1.504,0.441,0.491,0.612
20.25,-0.697,1.461,0.529,0.483,0.626
20.3,-0.721,1.417,0.615,0.474,0.641
20.35,-0.743,1.372,0.7,0.467,0.656
20.4,-0.764,1.327,0.781,0.459,0.671
20.45,-0.783,1.281,0.856,0.452,0.686
20.5,-0.801,1.234,0.925,0.446,0.7
20.55,-0.816,1.186,0.985,0.44,0.713
20.6,-0.828,1.138,1.038,0.434,0.727
20.65,-0.838,1.089,1.083,0.429,0.739
20.7,-0.846,1.039,1.12,0.424,0.751
20.75,-0.851,0.99,1.15,0.419,0.761
20.8,-0.852,0.94,1.174,0.415,0.771
20.85,-0.851,0.89,1.193,0.412,0.78
20.9,-0.847,0.84,1.207,0.408,0.787
20.95,-0.84,0.79,1.219,0.405,0.794
21.0,-0.83,0.741,1.227,0.402,0.799
21.05,-0.817,0.693,1.233,0.4,0.803
21.1,-0.801,0.646,1.237,0.398,0.806
21.15,-0.782,0.599,1.237,0.396,0.807
21.2,-0.76,0.554,1.234,0.395,0.807
21.25,-0.735,0.511,1.227,0.394,0.806
21.3,-0.708,0.469,1.216,0.393,0.804
21.35,-0.679,0.429,1.2,0.393,0.801
21.4,-0.647,0.39,1.179,0.393,0.797
21.45,-0.612,0.354,1.154,0.394,0.792
21.5,-0.576,0.319,1.123,0.395,0.786
21.55,-0.538,0.287,1.088,0.396,0.78
21.6,-0.498,0.257,1.049,0.398,0.772
21.65,-0.457,0.229,1.007,0.4,0.764
21.7,-0.414,0.203,0.962,0.403,0.756
21.75,-0.37,0.179,0.915,0.406,0.747
21.8,-0.325,0.157,0.867,0.409,0.738
21.85,-0.279,0.137,0.818,0.413,0.729
21.9,-0.232,0.119,0.769,0.418,0.72
21.95,-0.185,0.103,0.722,0.422,0.711
22.0,-0.137,0.089,0.675,0.427,0.702
22.05,-0.089,0.076,0.483,0.432,0.693
22.1,-0.04,0.065,0.314,0.438,0.684
