s,x,y,kappa,n_l,n_r
9.4,1.583,2.845,0.279,1.092,1.196
9.5,1.483,2.839,0.326,1.106,1.216
9.6,1.384,2.829,0.382,1.121,1.237
9.7,1.285,2.815,0.447,1.136,1.259
9.8,1.186,2.797,0.523,1.152,1.281
9.9,1.089,2.774,0.61,1.167,1.304
10.0,0.993,2.745,0.706,1.183,1.327
10.1,0.9,2.709,0.808,1.199,1.35
10.2,0.81,2.666,0.909,1.214,1.373
10.3,0.724,2.615,0.996,1.229,1.395
10.4,0.643,2.556,1.06,1.242,1.416
10.5,0.57,2.488,1.09,1.255,1.437
10.6,0.504,2.413,1.083,1.267,1.456
10.7,0.447,2.331,1.045,1.278,1.473
10.8,0.399,2.243,0.988,1.287,1.489
10.9,0.36,2.151,0.923,1.295,1.502
11.0,0.329,2.056,0.862,1.302,1.514
11.1,0.306,1.958,0.812,1.307,1.523
11.2,0.292,1.86,0.776,1.31,1.529
11.3,0.285,1.76,0.758,1.312,1.533
11.4,0.286,1.66,0.755,1.312,1.534
11.5,0.294,1.56,0.768,1.311,1.532
11.6,0.31,1.461,0.793,1.308,1.528
11.7,0.334,1.364,0.828,1.303,1.521
11.8,0.365,1.269,0.865,1.298,1.512
11.9,0.405,1.178,0.899,1.291,1.5
12.0,0.453,1.09,0.689,1.282,1.486
12.1,0.508,1.007,0.463,1.273,1.471
