s,x,y,kappa,n_l,n_r
13.25,1.141,3.169,1.245,0.909,1.07
13.3,1.092,3.164,1.331,0.91,1.151
13.35,1.042,3.156,1.395,0.907,1.26
13.4,0.994,3.144,1.43,0.911,1.312
13.45,0.946,3.129,1.433,0.91,1.203
13.5,0.899,3.111,1.403,0.911,1.122
13.55,0.854,3.089,1.343,0.909,1.052
13.6,0.811,3.065,1.26,0.911,0.994
13.65,0.769,3.037,1.161,0.912,0.945
13.7,0.729,3.008,1.052,0.912,0.887
13.75,0.69,2.976,0.942,0.911,0.857
13.8,0.653,2.942,0.832,0.906,0.803
13.85,0.617,2.907,0.728,0.902,0.788
13.9,0.583,2.871,0.63,0.891,0.776
13.95,0.55,2.834,0.54,0.875,0.759
14.0,0.518,2.795,0.458,0.849,0.738
14.05,0.486,2.756,0.385,0.825,0.73
14.1,0.456,2.717,0.322,0.795,0.709
14.15,0.426,2.677,0.267,0.778,0.707
14.2,0.397,2.636,0.221,0.756,0.688
14.25,0.368,2.595,0.184,0.738,0.666
14.3,0.339,2.554,0.156,0.71,0.657
14.35,0.311,2.513,0.135,0.679,0.645
14.4,0.283,2.472,0.121,0.656,0.631
14.45,0.255,2.43,0.114,0.65,0.656
14.5,0.228,2.388,0.111,0.634,0.667
14.55,0.2,2.346,0.112,0.613,0.635
14.6,0.173,2.304,0.116,0.613,0.658
14.65,0.147,2.262,0.121,0.599,0.666
14.7,0.12,2.22,0.128,0.599,0.657
14.75,0.094,2.177,0.135,0.603,0.659
14.8,0.068,2.134,0.143,0.599,0.672
14.85,0.042,2.091,0.15,0.599,0.668
14.9,0.017,2.048,0.157,0.598,0.664
14.95,-0.008,2.005,0.164,0.608,0.662
15.0,-0.033,1.962,0.171,0.595,0.63
15.05,-0.057,1.918,0.179,0.615,0.651
15.1,-0.081,1.874,0.189,0.645,0.666
15.15,-0.104,1.83,0.2,0.611,0.667
15.2,-0.127,1.785,0.214,0.649,0.658
15.25,-0.15,1.741,0.232,0.627,0.663
15.3,-0.172,1.696,0.254,0.654,0.656
15.35,-0.193,1.651,0.281,0.643,0.666
15.4,-0.214,1.605,0.315,0.654,0.651
15.45,-0.234,1.559,0.356,0.665,0.651
15.5,-0.254,1.513,0.406,0.686,0.679
15.55,-0.272,1.467,0.465,0.7,0.68
15.6,-0.289,1.42,0.536,0.727,0.713
15.65,-0.305,1.372,0.619,0.754,0.722
15.7,-0.32,1.325,0.715,0.766,0.744
15.75,-0.333,1.276,0.824,0.772,0.741
15.8,-0.343,1.228,0.946,0.781,0.769
15.85,-0.352,1.178,1.079,0.796,0.778
15.9,-0.358,1.129,1.218,0.801,0.842
15.95,-0.361,1.079,1.355,0.799,0.909
16.0,-0.36,1.029,1.478,0.793,0.989
16.05,-0.356,0.979,1.576,0.784,1.106
16.1,-0.348,0.93,1.635,0.783,1.19
16.15,-0.335,0.881,1.646,0.785,1.181
16.2,-0.319,0.834,1.609,0.79,1.129
16.25,-0.299,0.788,1.527,0.794,1.049
16.3,-0.276,0.744,1.413,0.795,0.988
16.35,-0.249,0.701,1.28,0.797,0.937
16.4,-0.22,0.661,1.139,0.795,0.89
16.45,-0.189,0.622,1.0,0.791,0.844
16.5,-0.155,0.585,0.869,0.784,0.807
16.55,-0.121,0.549,0.749,0.765,0.784
16.6,-0.084,0.514,0.641,0.756,0.762
16.65,-0.047,0.481,0.546,0.754,0.734
16.7,-0.009,0.449,0.463,0.725,0.725
16.75,0.03,0.417,0.391,0.699,0.709
16.8,0.07,0.387,0.328,0.701,0.705
16.85,0.11,0.357,0.217,0.688,0.692
16.9,0.15,0.327,0.136,0.677,0.686
