s,x,y,kappa,n_l,n_r
10.1,5.385,4.175,0.722,0.518,0.769
10.2,5.286,4.182,0.683,0.515,0.757
10.3,5.186,4.182,0.641,0.511,0.744
10.4,5.086,4.175,0.598,0.509,0.731
10.5,4.987,4.163,0.554,0.506,0.717
10.6,4.888,4.145,0.511,0.504,0.704
10.7,4.791,4.122,0.47,0.502,0.69
10.8,4.695,4.094,0.43,0.501,0.676
10.9,4.6,4.063,0.392,0.5,0.662
11.0,4.506,4.027,0.356,0.499,0.649
11.1,4.414,3.989,0.323,0.499,0.636
11.2,4.323,3.947,0.292,0.5,0.624
11.3,4.233,3.903,0.262,0.501,0.612
11.4,4.145,3.856,0.233,0.503,0.601
11.5,4.058,3.808,0.205,0.505,0.591
11.6,3.971,3.758,0.177,0.508,0.582
11.7,3.886,3.706,0.149,0.512,0.574
11.8,3.801,3.652,0.121,0.516,0.567
11.9,3.717,3.598,0.092,0.521,0.561
12.0,3.633,3.543,0.062,0.526,0.555
12.1,3.55,3.488,0.031,0.531,0.551
12.2,3.467,3.432,-0.002,0.537,0.548
12.3,3.384,3.377,-0.039,0.544,0.545
12.4,3.301,3.321,-0.085,0.55,0.544
12.5,3.217,3.266,-0.15,0.557,0.542
12.6,3.133,3.213,-0.245,0.563,0.542
12.7,3.047,3.161,-0.381,0.57,0.542
12.8,2.959,3.113,-0.552,0.576,0.542
12.9,2.869,3.07,-0.723,0.581,0.543
13.0,2.776,3.033,-0.85,0.586,0.544
13.1,2.68,3.004,-0.911,0.591,0.545
13.2,2.582,2.985,-0.919,0.594,0.546
13.3,2.483,2.974,-0.898,0.597,0.547
13.4,2.383,2.973,-0.868,0.598,0.548
13.5,2.283,2.98,-0.838,0.599,0.549
13.6,2.185,2.996,-0.806,0.599,0.55
13.7,2.087,3.019,-0.766,0.597,0.551
13.8,1.992,3.05,-0.71,0.595,0.552
13.9,1.9,3.088,-0.63,0.592,0.553
14.0,1.81,3.132,-0.526,0.588,0.553
14.1,1.722,3.18,-0.406,0.584,0.554
14.2,1.636,3.231,-0.284,0.579,0.555
14.3,1.552,3.286,-0.175,0.573,0.557
14.4,1.469,3.341,-0.087,0.568,0.558
14.5,1.386,3.397,-0.023,0.562,0.561
14.6,1.304,3.454,0.021,0.557,0.563
14.7,1.221,3.51,0.05,0.551,0.567
14.8,1.138,3.565,0.07,0.546,0.571
14.9,1.055,3.62,0.084,0.542,0.576
15.0,0.971,3.675,0.095,0.537,0.582
15.1,0.886,3.728,0.105,0.534,0.588
15.2,0.801,3.781,0.117,0.531,0.595
15.3,0.716,3.833,0.131,0.528,0.604
15.4,0.629,3.883,0.152,0.526,0.613
15.5,0.542,3.933,0.185,0.524,0.622
15.6,0.454,3.98,0.242,0.523,0.632
15.7,0.366,4.026,0.345,0.522,0.643
15.8,0.275,4.069,0.51,0.521,0.654
15.9,0.183,4.107,0.722,0.521,0.665
16.0,0.088,4.138,0.911,0.521,0.676
16.1,-0.01,4.161,1.014,0.52,0.687
16.2,-0.109,4.173,1.031,0.52,0.698
16.3,-0.209,4.175,1.01,0.52,0.707
16.4,-0.308,4.167,0.99,0.519,0.716
16.5,-0.407,4.148,0.989,0.518,0.724
16.6,-0.503,4.121,1.01,0.517,0.73
16.7,-0.596,4.084,1.049,0.516,0.735
16.8,-0.684,4.037,1.1,0.514,0.739
16.9,-0.767,3.981,1.156,0.513,0.741
17.0,-0.843,3.916,1.209,0.511,0.741
17.1,-0.91,3.842,1.248,0.509,0.739
17.2,-0.968,3.76,1.27,0.507,0.735
17.3,-1.014,3.672,1.273,0.505,0.73
17.4,-1.049,3.578,1.261,0.504,0.723
17.5,-1.072,3.481,1.245,0.502,0.715
17.6,-1.083,3.382,1.234,0.5,0.705
17.7,-1.082,3.282,1.238,0.499,0.694
17.8,-1.068,3.183,1.259,0.498,0.682
17.9,-1.042,3.086,1.285,0.497,0.67
18.0,-1.003,2.994,1.274,0.497,0.657
18.1,-0.953,2.908,1.152,0.497,0.644
18.2,-0.894,2.828,0.868,0.497,0.63
18.3,-0.827,2.753,0.467,0.498,0.617
18.4,-0.756,2.682,0.06,0.499,0.605
18.5,-0.686,2.611,-0.285,0.501,0.593
18.6,-0.617,2.539,-0.581,0.503,0.582
18.7,-0.553,2.462,-0.86,0.505,0.573
18.8,-0.496,2.38,-1.126,0.508,0.564
18.9,-0.448,2.292,-1.337,0.511,0.557
19.0,-0.413,2.198,-1.435,0.514,0.551
19.1,-0.392,2.101,-1.392,0.517,0.547
19.2,-0.385,2.001,-1.24,0.521,0.544
19.3,-0.391,1.901,-1.042,0.525,0.542
19.4,-0.407,1.803,-0.846,0.53,0.542
19.5,-0.431,1.705,-0.67,0.534,0.544
19.6,-0.461,1.61,-0.505,0.539,0.546
19.7,-0.497,1.517,-0.329,0.544,0.55
19.8,-0.535,1.424,-0.127,0.548,0.554
19.9,-0.575,1.333,0.11,0.553,0.559
20.0,-0.613,1.24,0.373,0.558,0.564
20.1,-0.649,1.147,0.65,0.562,0.57
20.2,-0.678,1.051,0.924,0.566,0.575
20.3,-0.698,0.953,1.184,0.569,0.581
20.4,-0.706,0.854,1.412,0.572,0.586
20.5,-0.7,0.754,1.584,0.574,0.59
20.6,-0.679,0.656,1.676,0.576,0.594
20.7,-0.641,0.564,1.675,0.576,0.596
20.8,-0.588,0.479,1.594,0.576,0.598
20.9,-0.522,0.404,1.462,0.575,0.599
21.0,-0.446,0.339,1.312,0.573,0.598
21.1,-0.362,0.285,1.166,0.57,0.597
21.2,-0.272,0.241,0.807,0.566,0.594
21.3,-0.178,0.206,0.515,0.561,0.591
